angle_degrees,distance_meters,quality
4.843750000000000000e-01,7.224999999999999478e-02,2.900000000000000000e+01
1.215000000000000000e+02,4.474999999999999811e-02,5.000000000000000000e+01
1.230312500000000000e+02,4.574999999999999900e-02,5.100000000000000000e+01
1.237968750000000000e+02,4.549999999999999878e-02,5.200000000000000000e+01
1.245625000000000000e+02,4.649999999999999967e-02,5.200000000000000000e+01
1.253281250000000000e+02,4.700000000000000011e-02,5.200000000000000000e+01
1.268281250000000000e+02,4.474999999999999811e-02,5.200000000000000000e+01
1.329375000000000000e+02,2.525000000000000161e-02,4.100000000000000000e+01
1.374843750000000000e+02,2.775000000000000036e-02,4.400000000000000000e+01
1.402656250000000000e+02,3.225000000000000089e-02,4.700000000000000000e+01
1.416562500000000000e+02,3.524999999999999661e-02,5.000000000000000000e+01
1.424218750000000000e+02,3.624999999999999750e-02,5.100000000000000000e+01
1.439531250000000000e+02,3.950000000000000039e-02,5.400000000000000000e+01
1.448125000000000000e+02,3.950000000000000039e-02,5.500000000000000000e+01
1.456093750000000000e+02,4.000000000000000083e-02,5.600000000000000000e+01
1.463906250000000000e+02,4.000000000000000083e-02,5.600000000000000000e+01
1.471875000000000000e+02,3.925000000000000017e-02,5.600000000000000000e+01
1.478437500000000000e+02,3.874999999999999972e-02,5.700000000000000000e+01
1.486093750000000000e+02,3.899999999999999994e-02,5.700000000000000000e+01
1.493593750000000000e+02,3.899999999999999994e-02,5.700000000000000000e+01
1.501250000000000000e+02,3.899999999999999994e-02,5.700000000000000000e+01
1.509531250000000000e+02,3.849999999999999950e-02,5.700000000000000000e+01
1.517343750000000000e+02,3.849999999999999950e-02,5.700000000000000000e+01
1.525000000000000000e+02,3.874999999999999972e-02,5.700000000000000000e+01
1.532812500000000000e+02,3.824999999999999928e-02,5.700000000000000000e+01
1.540312500000000000e+02,3.849999999999999950e-02,5.700000000000000000e+01
1.547968750000000000e+02,3.874999999999999972e-02,5.600000000000000000e+01
1.555625000000000000e+02,3.824999999999999928e-02,5.500000000000000000e+01
1.563281250000000000e+02,3.874999999999999972e-02,5.500000000000000000e+01
1.572656250000000000e+02,3.874999999999999972e-02,5.400000000000000000e+01
1.580781250000000000e+02,3.799999999999999906e-02,5.300000000000000000e+01
1.596875000000000000e+02,3.624999999999999750e-02,5.000000000000000000e+01
1.650312500000000000e+02,2.199999999999999872e-02,3.700000000000000000e+01
1.658125000000000000e+02,2.174999999999999850e-02,3.400000000000000000e+01
1.666093750000000000e+02,2.174999999999999850e-02,3.300000000000000000e+01
1.673906250000000000e+02,2.224999999999999895e-02,3.100000000000000000e+01
1.681718750000000000e+02,2.249999999999999917e-02,3.000000000000000000e+01
1.689531250000000000e+02,2.299999999999999961e-02,2.900000000000000000e+01
1.705312500000000000e+02,2.100000000000000130e-02,2.800000000000000000e+01
1.713125000000000000e+02,2.149999999999999828e-02,2.800000000000000000e+01
1.720937500000000000e+02,2.149999999999999828e-02,2.600000000000000000e+01
1.736250000000000000e+02,2.299999999999999961e-02,2.700000000000000000e+01
1.743906250000000000e+02,2.299999999999999961e-02,2.700000000000000000e+01
1.768750000000000000e+02,2.249999999999999917e-02,3.100000000000000000e+01
1.799531250000000000e+02,2.174999999999999850e-02,3.100000000000000000e+01
1.807187500000000000e+02,2.174999999999999850e-02,3.200000000000000000e+01
1.830937500000000000e+02,2.299999999999999961e-02,3.400000000000000000e+01
1.854531250000000000e+02,2.000000000000000042e-02,3.500000000000000000e+01
1.862343750000000000e+02,2.000000000000000042e-02,3.500000000000000000e+01
1.928750000000000000e+02,3.500000000000000333e-02,5.000000000000000000e+01
1.960156250000000000e+02,4.175000000000000239e-02,5.600000000000000000e+01
1.968125000000000000e+02,4.050000000000000128e-02,5.600000000000000000e+01
1.976093750000000000e+02,3.950000000000000039e-02,5.700000000000000000e+01
1.983750000000000000e+02,3.874999999999999972e-02,5.700000000000000000e+01
1.991718750000000000e+02,3.950000000000000039e-02,5.800000000000000000e+01
2.007500000000000000e+02,3.874999999999999972e-02,5.800000000000000000e+01
2.015781250000000000e+02,3.849999999999999950e-02,5.800000000000000000e+01
2.023750000000000000e+02,3.774999999999999883e-02,5.800000000000000000e+01
2.031718750000000000e+02,3.774999999999999883e-02,5.800000000000000000e+01
2.039687500000000000e+02,3.849999999999999950e-02,5.800000000000000000e+01
2.047343750000000000e+02,3.899999999999999994e-02,5.800000000000000000e+01
2.055312500000000000e+02,3.975000000000000061e-02,5.800000000000000000e+01
2.063125000000000000e+02,4.050000000000000128e-02,5.800000000000000000e+01
2.071093750000000000e+02,4.100000000000000172e-02,5.800000000000000000e+01
2.079375000000000000e+02,4.150000000000000216e-02,5.800000000000000000e+01
2.087343750000000000e+02,4.200000000000000261e-02,5.800000000000000000e+01
2.095312500000000000e+02,4.225000000000000283e-02,5.800000000000000000e+01
2.103281250000000000e+02,4.225000000000000283e-02,5.800000000000000000e+01
2.110937500000000000e+02,4.150000000000000216e-02,5.800000000000000000e+01
2.118906250000000000e+02,4.050000000000000128e-02,5.800000000000000000e+01
2.126718750000000000e+02,4.000000000000000083e-02,5.800000000000000000e+01
2.134687500000000000e+02,4.000000000000000083e-02,5.900000000000000000e+01
2.142968750000000000e+02,3.950000000000000039e-02,5.800000000000000000e+01
2.150937500000000000e+02,3.849999999999999950e-02,5.900000000000000000e+01
2.158906250000000000e+02,3.724999999999999839e-02,5.900000000000000000e+01
2.166875000000000000e+02,3.674999999999999795e-02,5.900000000000000000e+01
2.174531250000000000e+02,3.649999999999999772e-02,5.900000000000000000e+01
2.182500000000000000e+02,3.549999999999999684e-02,5.800000000000000000e+01
2.190312500000000000e+02,3.549999999999999684e-02,5.900000000000000000e+01
2.198281250000000000e+02,3.599999999999999728e-02,5.900000000000000000e+01
2.214375000000000000e+02,3.874999999999999972e-02,5.800000000000000000e+01
2.222343750000000000e+02,4.000000000000000083e-02,5.800000000000000000e+01
2.230312500000000000e+02,4.125000000000000194e-02,5.700000000000000000e+01
2.238281250000000000e+02,4.200000000000000261e-02,5.700000000000000000e+01
2.246250000000000000e+02,4.299999999999999656e-02,5.600000000000000000e+01
2.254218750000000000e+02,4.399999999999999745e-02,5.600000000000000000e+01
2.262187500000000000e+02,4.399999999999999745e-02,5.400000000000000000e+01
2.270000000000000000e+02,4.399999999999999745e-02,5.400000000000000000e+01
2.285781250000000000e+02,4.649999999999999967e-02,5.300000000000000000e+01
2.293750000000000000e+02,4.750000000000000056e-02,5.300000000000000000e+01
2.302968750000000000e+02,4.800000000000000100e-02,5.300000000000000000e+01
2.311250000000000000e+02,4.750000000000000056e-02,5.300000000000000000e+01
2.319375000000000000e+02,4.725000000000000033e-02,5.200000000000000000e+01
2.327656250000000000e+02,4.649999999999999967e-02,5.000000000000000000e+01
2.382656250000000000e+02,4.700000000000000011e-02,4.800000000000000000e+01
2.390625000000000000e+02,4.700000000000000011e-02,4.800000000000000000e+01
2.430625000000000000e+02,3.425000000000000266e-02,4.200000000000000000e+01
2.446406250000000000e+02,3.674999999999999795e-02,4.200000000000000000e+01
2.471406250000000000e+02,3.699999999999999817e-02,3.100000000000000000e+01
2.479531250000000000e+02,3.749999999999999861e-02,2.800000000000000000e+01
2.495000000000000000e+02,4.050000000000000128e-02,2.200000000000000000e+01
2.502968750000000000e+02,4.000000000000000083e-02,1.900000000000000000e+01
2.518750000000000000e+02,4.997500000000000275e-01,2.400000000000000000e+01
2.527343750000000000e+02,4.919999999999999929e-01,2.400000000000000000e+01
2.535468750000000000e+02,4.902500000000000191e-01,2.600000000000000000e+01
2.559375000000000000e+02,5.907499999999999973e-01,3.500000000000000000e+01
2.567343750000000000e+02,5.902500000000000524e-01,3.300000000000000000e+01
2.575312500000000000e+02,5.909999999999999698e-01,3.200000000000000000e+01
2.583281250000000000e+02,5.982499999999999485e-01,3.600000000000000000e+01
2.591250000000000000e+02,6.072499999999999565e-01,3.700000000000000000e+01
2.599218750000000000e+02,6.107500000000000151e-01,3.400000000000000000e+01
