angle_degrees,distance_meters,quality
3.573593750000000000e+02,9.549999999999999600e-01,3.500000000000000000e+01
3.582656250000000000e+02,9.549999999999999600e-01,3.500000000000000000e+01
3.591718750000000000e+02,9.529999999999999583e-01,3.500000000000000000e+01
7.812500000000000000e-02,9.512500000000000400e-01,3.500000000000000000e+01
1.000000000000000000e+00,9.537499999999999867e-01,3.400000000000000000e+01
1.906250000000000000e+00,9.565000000000000169e-01,3.400000000000000000e+01
2.812500000000000000e+00,9.602500000000000480e-01,3.600000000000000000e+01
3.718750000000000000e+00,9.682500000000000551e-01,4.000000000000000000e+01
6.484375000000000000e+00,8.597500000000000142e-01,3.400000000000000000e+01
7.406250000000000000e+00,8.652499999999999636e-01,3.500000000000000000e+01
8.296875000000000000e+00,8.705000000000000515e-01,3.400000000000000000e+01
9.203125000000000000e+00,8.754999999999999449e-01,3.400000000000000000e+01
1.010937500000000000e+01,8.807500000000000329e-01,3.400000000000000000e+01
1.207812500000000000e+01,9.915000000000000480e-01,1.500000000000000000e+01
6.842187500000000000e+01,8.375000000000000222e-01,3.000000000000000000e+01
6.931250000000000000e+01,8.345000000000000195e-01,2.900000000000000000e+01
7.028125000000000000e+01,8.225000000000000089e-01,2.900000000000000000e+01
7.118750000000000000e+01,8.097499999999999698e-01,2.900000000000000000e+01
7.300000000000000000e+01,7.837499999999999467e-01,3.400000000000000000e+01
7.393750000000000000e+01,8.010000000000000453e-01,2.700000000000000000e+01
7.485937500000000000e+01,8.159999999999999476e-01,2.700000000000000000e+01
1.055625000000000000e+02,5.775000000000000272e-02,5.400000000000000000e+01
1.063906250000000000e+02,5.575000000000000094e-02,5.400000000000000000e+01
1.072968750000000000e+02,5.475000000000000006e-02,5.300000000000000000e+01
1.100312500000000000e+02,4.850000000000000144e-02,5.000000000000000000e+01
1.109375000000000000e+02,4.750000000000000056e-02,5.000000000000000000e+01
1.118437500000000000e+02,4.700000000000000011e-02,5.000000000000000000e+01
1.145625000000000000e+02,4.250000000000000305e-02,4.900000000000000000e+01
1.163750000000000000e+02,4.200000000000000261e-02,4.900000000000000000e+01
1.172656250000000000e+02,4.250000000000000305e-02,4.800000000000000000e+01
1.181718750000000000e+02,4.225000000000000283e-02,4.800000000000000000e+01
1.190625000000000000e+02,4.175000000000000239e-02,4.900000000000000000e+01
1.199687500000000000e+02,4.125000000000000194e-02,4.900000000000000000e+01
1.224843750000000000e+02,4.374999999999999722e-02,5.000000000000000000e+01
1.233593750000000000e+02,4.424999999999999767e-02,5.000000000000000000e+01
1.243125000000000000e+02,4.399999999999999745e-02,5.100000000000000000e+01
1.252031250000000000e+02,4.399999999999999745e-02,5.200000000000000000e+01
1.260937500000000000e+02,4.349999999999999700e-02,5.200000000000000000e+01
1.269843750000000000e+02,4.225000000000000283e-02,5.200000000000000000e+01
1.279375000000000000e+02,4.150000000000000216e-02,5.200000000000000000e+01
1.323906250000000000e+02,2.574999999999999858e-02,4.100000000000000000e+01
1.332812500000000000e+02,2.599999999999999881e-02,4.100000000000000000e+01
1.341718750000000000e+02,2.599999999999999881e-02,4.100000000000000000e+01
1.351093750000000000e+02,2.624999999999999903e-02,4.100000000000000000e+01
1.360156250000000000e+02,2.649999999999999925e-02,4.200000000000000000e+01
1.378125000000000000e+02,2.949999999999999845e-02,4.400000000000000000e+01
1.388437500000000000e+02,2.974999999999999867e-02,4.500000000000000000e+01
1.407031250000000000e+02,3.250000000000000111e-02,4.800000000000000000e+01
1.424375000000000000e+02,3.549999999999999684e-02,5.200000000000000000e+01
1.433437500000000000e+02,3.674999999999999795e-02,5.200000000000000000e+01
1.442343750000000000e+02,3.824999999999999928e-02,5.400000000000000000e+01
1.451406250000000000e+02,3.950000000000000039e-02,5.500000000000000000e+01
1.460312500000000000e+02,3.950000000000000039e-02,5.500000000000000000e+01
1.469375000000000000e+02,3.950000000000000039e-02,5.700000000000000000e+01
1.478281250000000000e+02,3.975000000000000061e-02,5.700000000000000000e+01
1.487343750000000000e+02,3.874999999999999972e-02,5.700000000000000000e+01
1.496562500000000000e+02,3.874999999999999972e-02,5.700000000000000000e+01
1.505625000000000000e+02,3.925000000000000017e-02,5.700000000000000000e+01
1.514687500000000000e+02,3.899999999999999994e-02,5.700000000000000000e+01
1.523750000000000000e+02,3.899999999999999994e-02,5.700000000000000000e+01
1.532812500000000000e+02,3.849999999999999950e-02,5.700000000000000000e+01
1.541875000000000000e+02,3.799999999999999906e-02,5.600000000000000000e+01
1.550937500000000000e+02,3.874999999999999972e-02,5.600000000000000000e+01
1.560000000000000000e+02,3.950000000000000039e-02,5.500000000000000000e+01
1.568593750000000000e+02,3.899999999999999994e-02,5.500000000000000000e+01
1.577500000000000000e+02,3.799999999999999906e-02,5.300000000000000000e+01
1.586406250000000000e+02,3.749999999999999861e-02,5.200000000000000000e+01
1.595312500000000000e+02,3.674999999999999795e-02,5.100000000000000000e+01
1.658593750000000000e+02,2.350000000000000006e-02,3.600000000000000000e+01
