angle_degrees,distance_meters,quality
3.597343750000000000e+02,9.617499999999999938e-01,2.800000000000000000e+01
4.375000000000000000e-01,9.617499999999999938e-01,2.800000000000000000e+01
1.140625000000000000e+00,9.619999999999999662e-01,2.700000000000000000e+01
1.843750000000000000e+00,9.629999999999999671e-01,2.700000000000000000e+01
2.562500000000000000e+00,9.652500000000000524e-01,2.600000000000000000e+01
3.265625000000000000e+00,9.662500000000000533e-01,2.500000000000000000e+01
3.968750000000000000e+00,9.675000000000000266e-01,2.400000000000000000e+01
4.671875000000000000e+00,9.705000000000000293e-01,2.400000000000000000e+01
5.406250000000000000e+00,9.722499999999999476e-01,2.300000000000000000e+01
6.125000000000000000e+00,9.732499999999999485e-01,2.100000000000000000e+01
6.828125000000000000e+00,9.762499999999999512e-01,2.000000000000000000e+01
7.546875000000000000e+00,9.797500000000000098e-01,1.900000000000000000e+01
8.234375000000000000e+00,9.825000000000000400e-01,1.800000000000000000e+01
8.937500000000000000e+00,9.859999999999999876e-01,1.800000000000000000e+01
9.640625000000000000e+00,9.892499999999999627e-01,1.700000000000000000e+01
1.034375000000000000e+01,9.932499999999999662e-01,1.600000000000000000e+01
1.106250000000000000e+01,9.967500000000000249e-01,1.600000000000000000e+01
1.176562500000000000e+01,1.000000000000000000e+00,1.600000000000000000e+01
3.378125000000000000e+01,1.482499999999999929e-01,2.400000000000000000e+01
3.518750000000000000e+01,1.365000000000000102e-01,1.000000000000000000e+01
3.659375000000000000e+01,1.459999999999999909e-01,1.200000000000000000e+01
3.800000000000000000e+01,1.412499999999999867e-01,1.200000000000000000e+01
3.870312500000000000e+01,1.402500000000000135e-01,1.100000000000000000e+01
4.012500000000000000e+01,1.342500000000000082e-01,1.100000000000000000e+01
4.082812500000000000e+01,1.332500000000000073e-01,2.300000000000000000e+01
4.223437500000000000e+01,1.452499999999999902e-01,4.900000000000000000e+01
4.293750000000000000e+01,1.467499999999999916e-01,4.900000000000000000e+01
4.364062500000000000e+01,1.459999999999999909e-01,5.000000000000000000e+01
4.434375000000000000e+01,1.452499999999999902e-01,5.100000000000000000e+01
4.506250000000000000e+01,1.449999999999999900e-01,5.100000000000000000e+01
4.576562500000000000e+01,1.444999999999999896e-01,5.200000000000000000e+01
4.646875000000000000e+01,1.434999999999999887e-01,5.200000000000000000e+01
4.717187500000000000e+01,1.422499999999999876e-01,5.200000000000000000e+01
4.806250000000000000e+01,1.409999999999999865e-01,5.200000000000000000e+01
4.881250000000000000e+01,1.405000000000000138e-01,5.100000000000000000e+01
4.956250000000000000e+01,1.402500000000000135e-01,5.200000000000000000e+01
5.031250000000000000e+01,1.402500000000000135e-01,5.000000000000000000e+01
5.092187500000000000e+01,1.390000000000000124e-01,4.200000000000000000e+01
5.164062500000000000e+01,1.362500000000000100e-01,3.900000000000000000e+01
5.234375000000000000e+01,1.362500000000000100e-01,4.000000000000000000e+01
5.306250000000000000e+01,1.367500000000000104e-01,3.800000000000000000e+01
5.373437500000000000e+01,1.360000000000000098e-01,3.700000000000000000e+01
5.443750000000000000e+01,1.352500000000000091e-01,3.800000000000000000e+01
5.514062500000000000e+01,1.347500000000000087e-01,3.900000000000000000e+01
5.584375000000000000e+01,1.352500000000000091e-01,3.900000000000000000e+01
5.657812500000000000e+01,1.357500000000000095e-01,4.100000000000000000e+01
5.729687500000000000e+01,1.355000000000000093e-01,4.200000000000000000e+01
5.800000000000000000e+01,1.365000000000000102e-01,4.300000000000000000e+01
5.871875000000000000e+01,1.377500000000000113e-01,4.400000000000000000e+01
5.942187500000000000e+01,1.377500000000000113e-01,4.600000000000000000e+01
6.014062500000000000e+01,1.382500000000000118e-01,5.100000000000000000e+01
6.084375000000000000e+01,1.390000000000000124e-01,5.200000000000000000e+01
6.156250000000000000e+01,1.390000000000000124e-01,5.200000000000000000e+01
6.226562500000000000e+01,1.397500000000000131e-01,5.300000000000000000e+01
6.298437500000000000e+01,1.392500000000000127e-01,5.200000000000000000e+01
6.368750000000000000e+01,1.395000000000000129e-01,5.300000000000000000e+01
6.440625000000000000e+01,1.400000000000000133e-01,5.200000000000000000e+01
6.512500000000000000e+01,1.385000000000000120e-01,5.200000000000000000e+01
6.584375000000000000e+01,1.390000000000000124e-01,5.300000000000000000e+01
6.654687500000000000e+01,1.397500000000000131e-01,5.300000000000000000e+01
6.726562500000000000e+01,1.395000000000000129e-01,5.200000000000000000e+01
6.790625000000000000e+01,1.395000000000000129e-01,5.200000000000000000e+01
6.860937500000000000e+01,1.395000000000000129e-01,5.200000000000000000e+01
6.929687500000000000e+01,1.387500000000000122e-01,4.900000000000000000e+01
7.000000000000000000e+01,1.375000000000000111e-01,4.100000000000000000e+01
7.076562500000000000e+01,1.360000000000000098e-01,3.800000000000000000e+01
7.148437500000000000e+01,1.350000000000000089e-01,3.600000000000000000e+01
7.218750000000000000e+01,1.332500000000000073e-01,3.200000000000000000e+01
7.290625000000000000e+01,1.322500000000000064e-01,2.900000000000000000e+01
7.360937500000000000e+01,1.312500000000000056e-01,2.600000000000000000e+01
7.432812500000000000e+01,1.295000000000000040e-01,2.200000000000000000e+01
7.503125000000000000e+01,1.305000000000000049e-01,2.000000000000000000e+01
7.575000000000000000e+01,1.312500000000000056e-01,1.900000000000000000e+01
7.643750000000000000e+01,1.315000000000000058e-01,1.900000000000000000e+01
7.714062500000000000e+01,1.312500000000000056e-01,1.800000000000000000e+01
7.784375000000000000e+01,1.307500000000000051e-01,2.300000000000000000e+01
