angle_degrees,distance_meters,quality
3.597031250000000000e+02,2.782499999999999973e-01,5.000000000000000000e+01
2.031718750000000000e+02,3.624999999999999750e-02,5.800000000000000000e+01
2.039375000000000000e+02,3.649999999999999772e-02,5.800000000000000000e+01
2.047031250000000000e+02,3.724999999999999839e-02,5.800000000000000000e+01
2.054218750000000000e+02,3.724999999999999839e-02,5.800000000000000000e+01
2.061718750000000000e+02,3.774999999999999883e-02,5.800000000000000000e+01
2.069218750000000000e+02,3.849999999999999950e-02,5.800000000000000000e+01
2.076718750000000000e+02,3.925000000000000017e-02,5.800000000000000000e+01
2.084843750000000000e+02,3.950000000000000039e-02,5.800000000000000000e+01
2.092500000000000000e+02,4.000000000000000083e-02,5.800000000000000000e+01
2.100156250000000000e+02,4.050000000000000128e-02,5.800000000000000000e+01
2.107812500000000000e+02,4.000000000000000083e-02,5.800000000000000000e+01
2.114687500000000000e+02,3.975000000000000061e-02,5.800000000000000000e+01
2.122187500000000000e+02,3.899999999999999994e-02,5.800000000000000000e+01
2.129531250000000000e+02,3.824999999999999928e-02,5.900000000000000000e+01
2.137031250000000000e+02,3.799999999999999906e-02,5.800000000000000000e+01
2.144843750000000000e+02,3.774999999999999883e-02,5.900000000000000000e+01
2.159843750000000000e+02,3.599999999999999728e-02,5.900000000000000000e+01
2.167343750000000000e+02,3.599999999999999728e-02,5.900000000000000000e+01
2.175312500000000000e+02,3.500000000000000333e-02,5.800000000000000000e+01
2.182968750000000000e+02,3.425000000000000266e-02,5.900000000000000000e+01
2.198125000000000000e+02,3.500000000000000333e-02,5.800000000000000000e+01
2.205781250000000000e+02,3.450000000000000289e-02,5.800000000000000000e+01
2.220937500000000000e+02,3.749999999999999861e-02,5.800000000000000000e+01
2.228593750000000000e+02,3.874999999999999972e-02,5.800000000000000000e+01
2.235937500000000000e+02,3.975000000000000061e-02,5.700000000000000000e+01
2.243437500000000000e+02,3.975000000000000061e-02,5.600000000000000000e+01
2.250937500000000000e+02,4.025000000000000105e-02,5.500000000000000000e+01
2.266406250000000000e+02,4.299999999999999656e-02,5.400000000000000000e+01
2.274062500000000000e+02,4.275000000000000328e-02,5.400000000000000000e+01
2.289218750000000000e+02,4.549999999999999878e-02,5.400000000000000000e+01
2.297343750000000000e+02,4.649999999999999967e-02,5.300000000000000000e+01
2.305156250000000000e+02,4.725000000000000033e-02,5.300000000000000000e+01
2.312812500000000000e+02,4.725000000000000033e-02,5.300000000000000000e+01
