angle_degrees,distance_meters,quality
3.585312500000000000e+02,9.612500000000000488e-01,2.800000000000000000e+01
3.594375000000000000e+02,9.612500000000000488e-01,2.800000000000000000e+01
3.437500000000000000e-01,9.622500000000000497e-01,2.700000000000000000e+01
1.250000000000000000e+00,9.635000000000000231e-01,2.700000000000000000e+01
2.203125000000000000e+00,9.647499999999999964e-01,2.600000000000000000e+01
3.125000000000000000e+00,9.667499999999999982e-01,2.600000000000000000e+01
4.031250000000000000e+00,9.692499999999999449e-01,2.400000000000000000e+01
4.953125000000000000e+00,9.697500000000000009e-01,2.200000000000000000e+01
5.875000000000000000e+00,9.722499999999999476e-01,2.100000000000000000e+01
6.796875000000000000e+00,9.755000000000000338e-01,2.000000000000000000e+01
7.703125000000000000e+00,9.775000000000000355e-01,1.800000000000000000e+01
8.625000000000000000e+00,9.817500000000000115e-01,1.800000000000000000e+01
9.531250000000000000e+00,9.877500000000000169e-01,1.700000000000000000e+01
1.045312500000000000e+01,9.919999999999999929e-01,1.600000000000000000e+01
1.135937500000000000e+01,9.967500000000000249e-01,1.500000000000000000e+01
1.048750000000000000e+02,5.775000000000000272e-02,5.300000000000000000e+01
1.057968750000000000e+02,5.775000000000000272e-02,5.400000000000000000e+01
1.076406250000000000e+02,5.500000000000000028e-02,5.300000000000000000e+01
1.094843750000000000e+02,5.099999999999999672e-02,5.100000000000000000e+01
1.104062500000000000e+02,4.950000000000000233e-02,5.100000000000000000e+01
1.113281250000000000e+02,4.800000000000000100e-02,5.000000000000000000e+01
1.122343750000000000e+02,4.700000000000000011e-02,5.000000000000000000e+01
1.131562500000000000e+02,4.725000000000000033e-02,5.000000000000000000e+01
1.149843750000000000e+02,4.275000000000000328e-02,4.800000000000000000e+01
1.158593750000000000e+02,4.200000000000000261e-02,4.800000000000000000e+01
1.167656250000000000e+02,4.175000000000000239e-02,4.800000000000000000e+01
1.176718750000000000e+02,4.200000000000000261e-02,4.800000000000000000e+01
1.194062500000000000e+02,4.100000000000000172e-02,4.900000000000000000e+01
1.202968750000000000e+02,4.125000000000000194e-02,4.900000000000000000e+01
1.220625000000000000e+02,4.299999999999999656e-02,5.000000000000000000e+01
